Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
25-05-2021,202.4366608,204.6633301,198.5700073,201.5633392,84017700,0,0
26-05-2021,202.5200043,208.7233276,200.5,206.3766632,85917900,0,0
27-05-2021,206.7466736,210.3766632,205.4033356,210.2833405,79111800,0,0
28-05-2021,209.5,211.863327,207.4600067,208.406662,68211000,0,0
01-06-2021,209.2666626,211.2666626,206.8500061,207.9666595,54254700,0,0
02-06-2021,206.7100067,207.7866669,199.7133331,201.706665,69908400,0,0
03-06-2021,200.6000061,201.5166626,190.406662,190.9466705,90335700,0,0
04-06-2021,193.2366638,200.2033386,192.3999939,199.6833344,72110700,0,0
07-06-2021,197.2766724,203.3333282,194.293335,201.7100067,67631100,0,0
08-06-2021,207.6699982,207.6966705,198.5,201.1966705,78160200,0,0
09-06-2021,200.7233276,203.9299927,199.2100067,199.593338,49753800,0,0
10-06-2021,201.293335,205.5299988,200.1666718,203.3733368,71758800,0,0
11-06-2021,203.4100037,204.1866608,200.5066681,203.2966614,48615900,0,0
14-06-2021,204.0766602,208.4966736,203.0599976,205.8966675,61272000,0,0
15-06-2021,205.5633392,205.5966644,199.4100037,199.7866669,53292300,0,0
16-06-2021,199.1799927,202.8333282,197.8333282,201.6233368,66432300,0,0
17-06-2021,200.6300049,207.156662,200.4466705,205.5333405,68104200,0,0
18-06-2021,204.456665,209.4499969,203.9333344,207.7700043,73682700,0,0
21-06-2021,208.1600037,210.4633331,202.9600067,206.9433289,74438100,0,0
22-06-2021,206.0833282,209.5233307,205.1666718,207.9033356,57476700,0,0
23-06-2021,210.6666718,219.0666656,210.0133362,218.8566742,93297600,0,0
24-06-2021,224.9966736,232.5399933,222.5366669,226.6066742,137947200,0,0
25-06-2021,229.8600006,231.2700043,222.8999939,223.956665,97490100,0,0
28-06-2021,223.8800049,231.5666656,223.4400024,229.5733337,64884600,0,0
29-06-2021,228.2166595,229.1699982,225.2966614,226.9199982,52143900,0,0
30-06-2021,226.5899963,230.9366608,226.0466614,226.5666656,56774700,0,0
01-07-2021,227.9733276,229.3300018,224.2666626,225.9733276,55903500,0,0
02-07-2021,226.3266602,233.3333282,224.4199982,226.3000031,81163500,0,0
06-07-2021,227.2366638,228,217.1333313,219.8600006,69853500,0,0
07-07-2021,221.4233398,221.8999939,212.7733307,214.8833313,56376000,0,0
08-07-2021,209.456665,218.1433258,206.8200073,217.6033325,68319900,0,0
09-07-2021,217.7266693,219.636673,214.8966675,218.9833374,54421500,0,0
12-07-2021,220.7333374,229.0800018,220.7200012,228.5666656,77781000,0,0
13-07-2021,228.7733307,231.093338,222.1000061,222.8466644,62898300,0,0
14-07-2021,223.5833282,226.2033386,217.613327,217.793335,64923600,0,0
15-07-2021,219.4633331,222.0466614,212.6266632,216.8666687,60628800,0,0
16-07-2021,218.2266693,218.8999939,214.0666656,214.7400055,49113000,0,0
19-07-2021,209.9633331,215.7333374,207.0966644,215.406662,63891300,0,0
20-07-2021,217.3300018,220.7966614,213.5,220.1666718,46461300,0,0
21-07-2021,219.8699951,221.6199951,216.7633362,218.4299927,41859900,0,0
22-07-2021,218.8133392,220.7233276,214.8666687,216.4199982,45317100,0,0
23-07-2021,215.4533386,216.2666626,212.4333344,214.4600067,43814700,0,0
26-07-2021,216.9900055,222.7333374,215.7033386,219.206665,76009800,0,0
27-07-2021,221.1333313,222.1666718,209.0800018,214.9266663,98439900,0,0
28-07-2021,215.6666718,218.3233337,213.1333313,215.6600037,48019800,0,0
29-07-2021,216.5966644,227.8966675,216.2666626,225.7833405,91183800,0,0
30-07-2021,223.9199982,232.5099945,223,229.0666656,88969200,0,0
02-08-2021,233.3333282,242.3133392,232.8000031,236.5566711,100847400,0,0
03-08-2021,239.6666718,240.8833313,233.6699982,236.5800018,64860900,0,0
04-08-2021,237,241.6333313,236.3099976,236.9733276,51007800,0,0
05-08-2021,238.6666718,240.3166656,237.136673,238.2100067,38758800,0,0
06-08-2021,237.3000031,238.7766724,232.543335,233.0333405,46869000,0,0
09-08-2021,236.7233276,239.6766663,235.043335,237.9199982,44145900,0,0
10-08-2021,237.9966736,238.863327,233.9600067,236.6633301,40296900,0,0
11-08-2021,237.5700073,238.3933258,234.7366638,235.9400024,29401800,0,0
12-08-2021,235.4466705,240.9333344,233.1333313,240.75,52377300,0,0
13-08-2021,241.2366638,243.3000031,238.113327,239.0566711,50194500,0,0
16-08-2021,235.0233307,236.5,225.4666595,228.7233276,68032200,0,0
17-08-2021,224.2200012,224.8600006,216.2799988,221.9033356,71163900,0,0
18-08-2021,223.25,231.9233398,223.1166687,229.6633301,61048200,0,0
19-08-2021,226.0700073,228.8500061,222.5299988,224.4900055,42940500,0,0
20-08-2021,227.6166687,230.7100067,224.5666656,226.7533264,44525700,0,0
23-08-2021,228.4799957,237.3766632,226.9166718,235.4333344,60794700,0,0
24-08-2021,236.8933258,238.406662,234.2133331,236.1633301,39249300,0,0
25-08-2021,235.6766663,238.9900055,234.6666718,237.0666656,37936800,0,0
26-08-2021,236.1033325,238.4666595,232.5399933,233.7200012,39642900,0,0
27-08-2021,235,238.3333282,234.0333405,237.3066711,41501400,0,0
30-08-2021,238.2400055,243.6666718,237.5766602,243.636673,55812600,0,0
31-08-2021,244.3333282,246.7966614,242.1466675,245.2400055,62566200,0,0
01-09-2021,244.6933289,247.3300018,243.7566681,244.6966705,39612900,0,0
02-09-2021,244.8333282,246.9900055,243.5133362,244.1300049,38331900,0,0
03-09-2021,244.0833282,244.6666718,241.3999939,244.5233307,45738300,0,0
07-09-2021,246.6666718,253.3999939,246.4199982,250.9733276,60119400,0,0
08-09-2021,253.8600006,254.8166656,246.9233398,251.2899933,56379000,0,0
09-09-2021,251.136673,254.0333405,250.543335,251.6199951,42233100,0,0
10-09-2021,253.1999969,254.2033386,244.8399963,245.4233398,45552600,0,0
13-09-2021,246.7366638,248.2599945,236.2833405,247.6666718,68857500,0,0
14-09-2021,247.5233307,251.4900055,245.4666595,248.1633301,55574700,0,0
15-09-2021,248.3333282,252.2866669,246.1199951,251.9433289,46073100,0,0
16-09-2021,250.9433289,252.9700012,249.2033386,252.3300018,41770200,0,0
17-09-2021,252.3833313,253.6799927,250,253.1633301,84612600,0,0
20-09-2021,244.8533325,247.3333282,239.5399933,243.3899994,74273100,0,0
21-09-2021,244.9299927,248.2466736,243.4799957,246.4600067,48992100,0,0
22-09-2021,247.843338,251.2233276,246.3733368,250.6466675,45378900,0,0
23-09-2021,251.6666718,252.7333374,249.3066711,251.2133331,35842500,0,0
24-09-2021,248.6300049,258.2666626,248.1866608,258.1300049,64119000,0,0
27-09-2021,257.706665,266.3333435,256.436676,263.7866821,84212100,0,0
28-09-2021,262.3999939,265.2133179,255.3933258,259.186676,76144200,0,0
29-09-2021,259.9333191,264.5,256.8933411,260.436676,62828700,0,0
30-09-2021,260.3333435,263.043335,258.3333435,258.4933472,53868000,0,0
01-10-2021,259.4666748,260.2600098,254.5299988,258.4066772,51094200,0,0
04-10-2021,265.5,268.9899902,258.706665,260.5100098,91449900,0,0
05-10-2021,261.6000061,265.769989,258.0666809,260.1966553,55297800,0,0
06-10-2021,258.7333374,262.2200012,257.7399902,260.9166565,43898400,0,0
07-10-2021,261.8200073,268.3333435,261.1266785,264.5366821,57587400,0,0
08-10-2021,265.4033203,265.4599915,260.3033447,261.8299866,50215800,0,0
11-10-2021,262.5499878,267.0799866,261.8333435,263.980011,42600900,0,0
12-10-2021,266.9766541,270.7733459,265.5233459,268.5733337,66060000,0,0
13-10-2021,270.1566772,271.8033447,268.5933228,270.3599854,42360300,0,0
14-10-2021,271.8299866,273.4166565,271.1166687,272.7733459,36741600,0,0
15-10-2021,274.5799866,281.0700073,274.1166687,281.0100098,56773800,0,0
18-10-2021,283.9299927,291.7533264,283.8233337,290.0366821,72621600,0,0
19-10-2021,292.5100098,292.6499939,287.5033264,288.0899963,52143300,0,0
20-10-2021,288.4500122,289.8299866,285.793335,288.6000061,42096300,0,0
21-10-2021,285.3333435,300,285.1666565,298,94444500,0,0
22-10-2021,298.5,303.3333435,296.9866638,303.2266541,68642400,0,0
25-10-2021,316.8433228,348.3399963,314.7333374,341.6199951,188556300,0,0
26-10-2021,341.563324,364.980011,333.813324,339.4766541,187245000,0,0
27-10-2021,346.5533447,356.9599915,343.5933228,345.9533386,115579500,0,0
28-10-2021,356.1033325,360.3333435,351.3999939,359.0133362,81639600,0,0
29-10-2021,360.6199951,371.7366638,357.7366638,371.3333435,89755200,0,0
01-11-2021,381.6666565,403.25,372.8866577,402.8633423,168146100,0,0
02-11-2021,386.4533386,402.8633423,382,390.6666565,128213400,0,0
03-11-2021,392.4433289,405.1300049,384.206665,404.6199951,103885500,0,0
04-11-2021,411.4700012,414.4966736,405.6666565,409.9700012,76192200,0,0
05-11-2021,409.3333435,413.2900085,402.6666565,407.3633423,64886400,0,0
08-11-2021,383.2633362,399,377.6666565,387.6466675,100337100,0,0
09-11-2021,391.2000122,391.5,337.1733398,341.1666565,177317400,0,0
10-11-2021,336.8033447,359.3666687,329.1033325,355.9833374,128408100,0,0
11-11-2021,367.5899963,368.3233337,351.5599976,354.5033264,67189800,0,0
12-11-2021,349.1666565,351.5,339.7333374,344.4733276,76719300,0,0
15-11-2021,339.2099915,343.9933472,326.2000122,337.7966614,104326800,0,0
16-11-2021,334.436676,352.3999939,334.0599976,351.5766602,79627200,0,0
17-11-2021,354.5033264,373.2133179,351.8333435,363.0033264,94336200,0,0
18-11-2021,368.8500061,370.6666565,358.3399963,365.4599915,62696700,0,0
19-11-2021,366.2900085,379.5733337,364.2333374,379.019989,64926900,0,0
22-11-2021,387.4433289,400.6499939,377.4766541,385.6233215,99217500,0,0
23-11-2021,389.1700134,393.5,354.2333374,369.6766663,108515100,0,0
24-11-2021,360.1300049,377.5899963,354,372,67680600,0,0
26-11-2021,366.4899902,369.5933228,360.3333435,360.6400146,35042700,0,0
29-11-2021,366.9966736,380.8900146,366.730011,378.9966736,58393500,0,0
30-11-2021,381.456665,389.3333435,372.6666565,381.5866699,81276000,0,0
01-12-2021,386.8999939,390.9466553,363.5866699,365,68450400,0,0
02-12-2021,366.3533325,371,352.2166748,361.5333252,73114800,0,0
03-12-2021,361.5966797,363.5266724,333.4033203,338.3233337,92322000,0,0
06-12-2021,333.8366699,340.5466614,316.8333435,336.3366699,81663000,0,0
07-12-2021,348.0666809,352.5566711,342.269989,350.5833435,56084700,0,0
08-12-2021,350.9033203,357.4599915,344.3333435,356.3200073,41906400,0,0
09-12-2021,353.5466614,354.1633301,334.1199951,334.6000061,59438400,0,0
10-12-2021,336.25,340.3266602,327.5100098,339.0100098,59664300,0,0
13-12-2021,333.6966553,335,317.1400146,322.1366577,78595500,0,0
14-12-2021,315,322.1366577,310,319.5033264,70806300,0,0
15-12-2021,317.7366638,326.25,309.4166565,325.3299866,75169200,0,0
16-12-2021,331.5,331.6600037,307.2833252,308.9733276,82771500,0,0
17-12-2021,304.9233398,320.2200012,303.0133362,310.8566589,100437300,0,0
20-12-2021,303.5666809,307.230011,297.7966614,299.980011,56480100,0,0
21-12-2021,305.6233215,313.1666565,295.3733215,312.8433228,71517900,0,0
22-12-2021,321.8866577,338.5533447,319.0166626,336.2900085,93634200,0,0
23-12-2021,335.6000061,357.6600037,332.519989,355.6666565,92713200,0,0
27-12-2021,357.8900146,372.3333435,356.9066772,364.6466675,71145900,0,0
28-12-2021,369.8299866,373,359.4733276,362.8233337,60324000,0,0
29-12-2021,366.2133179,368,354.7133179,362.063324,56154000,0,0
30-12-2021,353.7766724,365.1833191,351.0499878,356.7799988,47040900,0,0
31-12-2021,357.813324,360.6666565,351.5299988,352.2600098,40733700,0,0
03-01-2022,382.5833435,400.3566589,378.6799927,399.9266663,103931400,0,0
04-01-2022,396.5166626,402.6666565,374.3500061,383.1966553,100248300,0,0
05-01-2022,382.2166748,390.1133423,360.3366699,362.706665,80119800,0,0
06-01-2022,359,362.6666565,340.1666565,354.8999939,90336600,0,0
07-01-2022,360.1233215,360.3099976,336.6666565,342.3200073,84164700,0,0
10-01-2022,333.3333435,353.0333252,326.6666565,352.706665,91815000,0,0
11-01-2022,351.2233276,358.6166687,346.2733459,354.7999878,66063300,0,0
12-01-2022,359.6166687,371.6133423,357.5299988,368.7399902,83739000,0,0
13-01-2022,369.6900024,371.8666687,342.1799927,343.8533325,97209900,0,0
14-01-2022,339.9599915,350.6666565,337.793335,349.8699951,72924300,0,0
18-01-2022,342.2033386,356.9299927,338.686676,343.5033264,66743400,0,0
19-01-2022,347.2366638,351.5566711,331.6666565,331.8833313,75442500,0,0
20-01-2022,336.5766602,347.2200012,331.3333435,332.0899963,70488600,0,0
21-01-2022,332.1133423,334.8500061,313.5,314.6333313,103416000,0,0
24-01-2022,301.5866699,311.1700134,283.8233337,310,151565700,0,0
25-01-2022,304.7333374,317.0866699,301.0700073,306.1333313,86595900,0,0
26-01-2022,317.4766541,329.230011,302,312.4700012,104867400,0,0
27-01-2022,311.1199951,311.7966614,276.3333435,276.3666687,147109500,0,0
28-01-2022,277.186676,285.8333435,264.0033264,282.1166687,134789100,0,0
31-01-2022,290.9033203,312.6633301,287.3500061,312.2399902,104436000,0,0
01-02-2022,311.7366638,314.5666809,301.6666565,310.4166565,73138200,0,0
02-02-2022,309.3933411,310.5,296.4700012,301.8866577,66792900,0,0
03-02-2022,294,312.3333435,293.5066528,297.0466614,78855600,0,0
04-02-2022,299.0733337,312.1666565,293.7233276,307.7733459,73625400,0,0
07-02-2022,307.9299927,315.9233398,300.9033203,302.4466553,60994500,0,0
08-02-2022,301.8433228,308.7633362,298.2666626,307.3333435,50729100,0,0
09-02-2022,311.6666565,315.4233398,306.6666565,310.6666565,52259400,0,0
10-02-2022,302.7900085,314.6033325,298.8999939,301.5166626,66126900,0,0
11-02-2022,303.2099915,305.3200073,283.5666809,286.6666565,79645800,0,0
14-02-2022,287.1900024,299.6266785,284.3833313,291.9200134,67756500,0,0
15-02-2022,300,307.6666565,297.793335,307.4766541,57286200,0,0
16-02-2022,304.6833191,308.8099976,300.4033203,307.7966614,51294300,0,0
17-02-2022,304.4200134,306.1666565,291.3666687,292.1166687,55178400,0,0
18-02-2022,295.3333435,295.6233215,279.2033386,285.6600037,68501700,0,0
22-02-2022,278.043335,285.5766602,267.0333252,273.8433228,83288100,0,0
23-02-2022,276.8099976,278.4333191,253.5200043,254.6799927,95256900,0,0
24-02-2022,233.4633331,267.4933472,233.3333282,266.9233398,135322200,0,0
25-02-2022,269.7433472,273.1666565,260.7999878,269.956665,76067700,0,0
28-02-2022,271.6700134,292.2866821,271.5700073,290.1433411,99006900,0,0
01-03-2022,289.8933411,296.6266785,284.5933228,288.1233215,74766900,0,0
02-03-2022,290.7099915,295.4933472,281.4233398,293.2966614,74643300,0,0
03-03-2022,292.9233398,295.480011,277.5333252,279.7633362,61623600,0,0
04-03-2022,283.0333252,285.2166748,275.0533447,279.4299927,66999600,0,0
07-03-2022,285.4333191,288.7133179,268.1900024,268.1933289,72494100,0,0
08-03-2022,265.1766663,283.3299866,260.7233276,274.7999878,80399100,0,0
09-03-2022,279.8266602,286.8533325,277.3366699,286.3233337,59184000,0,0
10-03-2022,283.8166809,284.8166809,270.1199951,279.4333191,58648500,0,0
11-03-2022,280.0666809,281.2666626,264.5899963,265.1166687,67037100,0,0
14-03-2022,260.2033386,266.8999939,252.0133362,255.456665,71152200,0,0
15-03-2022,258.4233398,268.5233459,252.1900024,267.2966614,66841200,0,0
16-03-2022,269.6666565,280.6666565,267.4200134,280.0766602,84028800,0,0
17-03-2022,276.9966736,291.6666565,275.2399902,290.5333252,66582900,0,0
18-03-2022,291.4966736,302.6166687,289.1300049,301.7966614,100414200,0,0
21-03-2022,304.9933472,314.2833252,302.3633423,307.0533447,81981600,0,0
22-03-2022,310,332.6199951,307.25,331.3266602,105868500,0,0
23-03-2022,326.6466675,346.8999939,325.4666748,333.0366821,120676200,0,0
24-03-2022,336.5766602,341.4966736,329.6000061,337.9733276,68920800,0,0
25-03-2022,336,340.6000061,332.4400024,336.8800049,62031600,0,0
28-03-2022,355.0333252,365.9599915,351.2000122,363.9466553,102506100,0,0
29-03-2022,369.3299866,371.5899963,357.7033386,366.5233459,73614900,0,0
30-03-2022,363.7233276,371.3166809,361.3333435,364.6633301,59865000,0,0
31-03-2022,364.8566589,367.7133179,358.8800049,359.2000122,48992700,0,0
01-04-2022,360.3833313,364.9166565,355.5466614,361.5299988,54263100,0,0
04-04-2022,363.1266785,383.3033447,357.5100098,381.8166809,82035900,0,0
05-04-2022,378.7666626,384.2900085,362.4333191,363.7533264,80075100,0,0
06-04-2022,357.8233337,359.6666565,342.5666809,348.5866699,89348400,0,0
07-04-2022,350.7966614,358.8633423,340.5133362,352.4200134,79447200,0,0
08-04-2022,347.7366638,349.480011,340.813324,341.8299866,55013700,0,0
11-04-2022,326.7999878,336.1566772,324.8800049,325.3099976,59357100,0,0
12-04-2022,332.5466614,340.3966675,325.5333252,328.9833374,65976000,0,0
13-04-2022,327.0266724,342.0799866,324.3666687,340.7900085,55121100,0,0
14-04-2022,333.0966797,337.5700073,327.3966675,328.3333435,58422300,0,0
18-04-2022,329.6766663,338.3066711,324.4700012,334.7633362,51715200,0,0
19-04-2022,335.019989,344.980011,331.7766724,342.7166748,49847700,0,0
20-04-2022,343.3333435,344.6666565,325.0833435,325.7333374,70711200,0,0
21-04-2022,358.2433472,364.0733337,332.1400146,336.2600098,105416400,0,0
22-04-2022,338.3033447,344.9500122,331.3333435,335.0166626,69696600,0,0
25-04-2022,326.3233337,336.206665,325.1000061,332.6733398,68341200,0,0
26-04-2022,331.8099976,333.3333435,291.6666565,292.1400146,136133700,0,0
27-04-2022,299.5266724,306,292.4533386,293.8366699,76956300,0,0
28-04-2022,299.9933472,300,273.8999939,292.5033264,124948500,0,0
29-04-2022,300.75,311.4666748,290,290.2533264,88133100,0,0
02-05-2022,286.9233398,302.1199951,282.6766663,300.980011,75781500,0,0
03-05-2022,301.0599976,308.0266724,296.1966553,303.0833435,63709500,0,0
04-05-2022,301.313324,318.5,295.0933228,317.5400085,81643800,0,0
05-05-2022,313.0066528,315.2000122,285.8999939,291.0933228,92519100,0,0
06-05-2022,295.6666565,296,281.0366821,288.5499878,72903000,0,0
09-05-2022,278.8166809,281.8766785,260.3833313,262.3699951,90810300,0,0
10-05-2022,273.1033325,275.1199951,258.0833435,266.6799927,84401700,0,0
11-05-2022,265,269.9233398,242.3999939,244.6666718,97224600,0,0
12-05-2022,233.6666718,253.2200012,226.6666718,242.6666718,140313000,0,0
13-05-2022,257.8266602,262.4500122,250.5233307,256.5299988,92150700,0,0
16-05-2022,255.7200012,256.5866699,239.6966705,241.456665,86098500,0,0
17-05-2022,249.1199951,254.8266602,242.9499969,253.8699951,80236200,0,0
18-05-2022,248.1733398,253.5,233.6033325,236.6033325,87811800,0,0
19-05-2022,235.6666718,244.6666718,231.3699951,236.4733276,90296700,0,0
20-05-2022,237.9966736,240.5266724,211,221.3000031,144973200,0,0
23-05-2022,218.3399963,226.6533356,212.6866608,224.9666595,88903500,0,0
24-05-2022,217.843338,217.9733276,206.8566742,209.386673,89092500,0,0
25-05-2022,207.9499969,223.1066742,207.6699982,219.6000061,92139300,0,0
26-05-2022,220.4733276,239.5566711,217.886673,235.9100037,106003200,0,0
27-05-2022,241.0833282,253.2666626,240.1766663,253.2100067,89295000,0,0
31-05-2022,257.9466553,259.6000061,244.7433319,252.7533264,101914500,0,0
01-06-2022,251.7200012,257.3266602,243.6399994,246.7899933,77247900,0,0
02-06-2022,244.156662,264.2099915,242.0666656,258.3333435,93473100,0,0
03-06-2022,243.2266693,247.7966614,233.4166718,234.5166626,112393800,0,0
06-06-2022,244.3533325,244.8666687,234.3500061,238.2799988,84204600,0,0
07-06-2022,234,239.9966736,230.093338,238.886673,72808500,0,0
